Date,S&P_500,NASDAQ,Dow_Jones
2001-10-05,1071.38,1605.3,9119.77
2001-10-12,1091.65,1703.4,9344.16
2001-10-19,1073.48,1671.31,9204.11
2001-10-26,1104.61,1768.96,9545.17
2001-11-02,1087.2,1745.73,9323.54
2001-11-09,1120.31,1828.48,9608.0
2001-11-16,1138.65,1898.58,9866.99
2001-11-23,1150.34,1903.2,9959.71
2001-11-30,1139.45,1930.58,9851.56
2001-12-07,1158.31,2021.26,10049.46
2001-12-14,1123.07,1953.17,9811.15
2001-12-21,1144.89,1945.83,10035.34
2001-12-28,1161.02,1987.26,10136.99
2002-01-04,1172.51,2059.38,10259.74
2002-01-11,1145.6,2022.46,9987.53
2002-01-18,1127.58,1930.34,9771.85
2002-01-25,1133.28,1937.7,9840.08
2002-02-01,1122.2,1911.24,9907.26
2002-02-08,1096.22,1818.88,9744.24
2002-02-15,1104.18,1805.2,9903.04
2002-02-22,1089.84,1724.54,9968.15
2002-03-01,1131.78,1802.74,10368.86
2002-03-08,1164.31,1929.67,10572.49
2002-03-15,1166.16,1868.3,10607.23
2002-03-22,1148.7,1851.39,10427.67
2002-03-28,1147.39,1845.35,10403.94
2002-04-05,1122.73,1770.03,10271.64
2002-04-12,1111.01,1756.19,10190.82
2002-04-19,1125.17,1796.83,10257.11
2002-04-26,1076.32,1663.89,9910.72
2002-05-03,1073.43,1613.03,10006.63
2002-05-10,1054.99,1600.85,9939.92
2002-05-17,1106.59,1741.39,10353.08
2002-05-24,1083.82,1661.49,10104.26
2002-05-31,1067.14,1615.73,9925.25
2002-06-07,1027.53,1535.48,9589.67
2002-06-14,1007.27,1504.74,9474.21
2002-06-21,989.14,1440.96,9253.79
2002-06-28,989.82,1463.21,9243.26
2002-07-05,989.03,1448.36,9379.5
2002-07-12,921.39,1373.5,8684.53
2002-07-19,847.75,1319.15,8019.26
2002-07-26,852.84,1262.12,8264.39
2002-08-02,864.24,1247.92,8313.13
2002-08-09,908.64,1306.12,8745.45
2002-08-16,928.77,1361.01,8778.06
2002-08-23,940.86,1380.62,8872.96
2002-08-30,916.07,1314.85,8663.5
2002-09-06,893.92,1295.3,8427.2
2002-09-13,889.81,1291.4,8312.69
2002-09-20,845.39,1221.09,7986.02
2002-09-27,827.37,1199.16,7701.45
2002-10-04,800.58,1139.9,7528.4
2002-10-11,835.32,1210.47,7850.29
2002-10-18,884.39,1287.86,8322.4
2002-10-25,897.65,1331.13,8443.99
2002-11-01,900.96,1360.7,8517.64
2002-11-08,894.74,1359.28,8537.13
2002-11-15,909.83,1411.14,8579.09
2002-11-22,930.55,1468.74,8804.84
2002-11-29,936.31,1478.78,8896.09
2002-12-06,912.23,1422.44,8645.77
2002-12-13,890.99,1362.42,8433.71
2002-12-20,892.1,1363.05,8511.32
2002-12-27,874.73,1348.31,8303.78
2003-01-03,908.59,1387.08,8601.69
2003-01-10,927.57,1447.72,8784.95
2003-01-17,901.78,1376.19,8586.74
2003-01-24,861.4,1342.14,8131.01
2003-01-31,855.7,1320.91,8053.81
2003-02-07,829.69,1282.47,7864.23
2003-02-14,834.89,1310.17,7908.8
2003-02-21,848.17,1349.02,8018.11
2003-02-28,841.15,1337.52,7891.08
2003-03-07,828.89,1305.29,7740.03
2003-03-14,833.27,1340.33,7859.71
2003-03-21,895.89,1421.84,8521.97
2003-03-28,863.5,1369.6,8145.77
2003-04-04,878.85,1383.51,8277.15
2003-04-11,868.3,1358.85,8203.41
2003-04-17,893.58,1425.5,8337.65
2003-04-25,898.81,1434.54,8306.35
2003-05-02,930.08,1502.88,8582.68
2003-05-09,933.41,1520.15,8604.6
2003-05-16,944.3,1538.53,8678.97
2003-05-23,933.22,1510.09,8601.38
2003-05-30,963.59,1595.91,8850.26
2003-06-06,987.76,1627.42,9062.79
2003-06-13,988.61,1626.49,9117.12
2003-06-19,994.7,,
2003-06-27,976.22,1625.26,8989.05
2003-07-03,985.7,1663.46,9070.21
2003-07-11,998.14,1733.93,9119.59
2003-07-18,993.32,1708.5,9188.15
2003-07-25,998.68,1730.7,9284.57
2003-08-01,980.15,1715.62,9153.97
2003-08-08,977.59,1644.03,9191.09
2003-08-15,990.67,1702.01,9321.69
2003-08-22,993.06,1765.32,9348.87
2003-08-29,1008.01,1810.45,9415.82
2003-09-05,1021.39,1858.24,9503.34
2003-09-12,1018.63,1855.03,9471.55
2003-09-19,1036.3,1905.7,9644.82
2003-09-26,996.85,1792.07,9313.08
2003-10-03,1029.85,1880.57,9572.31
2003-10-10,1038.06,1915.31,9674.68
2003-10-17,1039.32,1912.36,9721.79
2003-10-24,1028.91,1865.59,9582.46
2003-10-31,1050.71,1932.21,9801.12
2003-11-07,1053.21,1970.74,9809.79
2003-11-14,1050.35,1930.26,9768.68
2003-11-21,1035.28,1893.88,9628.53
2003-11-28,1058.2,1960.26,9782.46
2003-12-05,1061.5,1937.82,9862.68
2003-12-12,1074.14,1949.0,10042.16
2003-12-19,1088.66,1951.02,10278.22
2003-12-26,1095.89,1973.14,10324.67
2004-01-02,1108.48,2006.68,10409.85
2004-01-09,1121.86,2086.92,10458.89
2004-01-16,1139.83,2140.46,10600.51
2004-01-23,1141.55,2123.87,10568.29
2004-01-30,1131.13,2066.15,10488.07
2004-02-06,1142.76,2064.01,10593.03
2004-02-13,1145.81,2053.56,10627.85
2004-02-20,1144.11,2037.93,10619.03
2004-02-27,1144.94,2029.82,10583.92
2004-03-05,1156.86,2047.63,10595.55
2004-03-12,1120.57,1984.73,10240.08
2004-03-19,1109.78,1940.47,10186.6
2004-03-26,1108.06,1960.02,10212.97
2004-04-02,1141.81,2057.17,10470.59
2004-04-08,1139.32,2052.88,
2004-04-16,1134.61,1995.74,10451.97
2004-04-23,1140.6,2049.77,10472.84
2004-04-30,1107.3,1920.15,10225.57
2004-05-07,1098.7,1917.96,10117.34
2004-05-14,1095.7,1904.25,10012.87
2004-05-21,1093.56,1912.09,9966.74
2004-05-28,1120.68,1986.74,10188.45
2004-06-04,1122.5,1978.62,10242.82
2004-06-10,1136.47,1999.87,10410.1
2004-06-18,1135.21,1986.73,10416.41
2004-06-25,1134.43,2025.47,10371.84
2004-07-02,1125.38,2006.66,10282.83
2004-07-09,1112.81,1946.33,10213.22
2004-07-16,1101.39,1883.15,10139.78
2004-07-23,1086.2,1849.09,9962.22
2004-07-30,1101.72,1887.36,10139.71
2004-08-06,1063.97,1776.89,9815.33
2004-08-13,1064.8,1757.22,9825.35
2004-08-20,1098.35,1838.02,10110.14
2004-08-27,1107.77,1862.09,10195.01
2004-09-03,1113.63,1844.48,10260.2
2004-09-10,1123.92,1894.31,10313.07
2004-09-17,1128.55,1910.09,10284.46
2004-09-24,1110.11,1879.48,10047.24
2004-10-01,1131.5,1942.2,10192.65
2004-10-08,1122.14,1919.97,10055.2
2004-10-15,1108.2,1911.5,9933.38
2004-10-22,1095.74,1915.14,9757.81
2004-10-29,1130.2,1974.99,10027.47
2004-11-05,1166.17,2038.94,10387.54
2004-11-12,1184.17,2085.34,10539.01
2004-11-19,1170.34,2070.63,10456.91
2004-11-26,1182.65,2101.97,10522.23
2004-12-03,1191.17,2147.96,10592.21
2004-12-10,1188.0,2128.07,10543.22
2004-12-17,1194.2,2135.2,10649.92
2004-12-23,1210.13,2160.62,10827.12
2004-12-31,1211.92,2175.44,10783.01
2005-01-07,1186.19,2088.61,10603.96
2005-01-14,1184.52,2087.91,10558.0
2005-01-21,1167.87,2034.27,10392.99
2005-01-28,1171.36,2035.83,10427.2
2005-02-04,1203.03,2086.66,10716.13
2005-02-11,1205.3,2076.66,10796.01
2005-02-18,1201.59,2058.62,10785.22
2005-02-25,1211.37,2065.4,10841.6
2005-03-04,1222.12,2070.61,10940.55
2005-03-11,1200.08,2041.6,10774.36
2005-03-18,1189.65,2007.79,10629.67
2005-03-24,1171.42,1991.06,10442.87
2005-04-01,1172.92,1984.81,10404.3
2005-04-08,1181.2,1999.35,10461.34
2005-04-15,1142.62,1908.15,10087.51
2005-04-22,1152.12,1932.19,10157.71
2005-04-29,1156.85,1921.65,10192.51
2005-05-06,1171.35,1967.35,10345.4
2005-05-13,1154.05,1976.78,10140.12
2005-05-20,1189.28,2046.42,10471.91
2005-05-27,1198.78,2075.73,10542.55
2005-06-03,1196.02,2071.43,10460.97
2005-06-10,1198.11,2063.0,10512.63
2005-06-17,1216.96,2090.11,10623.07
2005-06-24,1191.57,2053.27,10297.84
2005-07-01,1194.44,2057.37,10303.44
2005-07-08,1211.86,2112.88,10449.14
2005-07-15,1227.92,2156.78,10640.83
2005-07-22,1233.68,2179.74,10651.18
2005-07-29,1234.18,2184.83,10640.91
2005-08-05,1226.42,2177.91,10558.03
2005-08-12,1230.39,2156.9,10600.31
2005-08-19,1219.71,2135.56,10559.23
2005-08-26,1205.1,2120.77,10397.29
2005-09-02,1218.02,2141.07,10447.37
2005-09-09,1241.48,2175.51,10678.56
2005-09-16,1237.91,2160.35,10641.94
2005-09-23,1215.29,2116.84,10419.59
2005-09-30,1228.81,2151.69,10568.7
2005-10-07,1195.9,2090.35,10292.31
2005-10-14,1186.57,2064.83,10287.34
2005-10-21,1179.59,2082.21,10215.22
2005-10-28,1198.41,2089.88,10402.77
2005-11-04,1220.14,2169.43,10530.76
2005-11-11,1234.72,2202.47,10686.04
2005-11-18,1248.27,2227.07,10766.33
2005-11-25,1268.25,2263.01,10931.62
2005-12-02,1265.08,2273.37,10877.51
2005-12-09,1259.36,2256.73,10778.58
2005-12-16,1267.32,2252.48,10875.59
2005-12-23,1268.66,2249.42,10883.27
2005-12-30,1248.29,2205.32,10717.5
2006-01-06,1285.45,2305.62,10959.31
2006-01-13,1287.61,2317.04,10959.87
2006-01-20,1261.49,2247.7,10667.39
2006-01-27,1283.72,2304.23,10907.21
2006-02-03,1264.03,2262.58,10793.62
2006-02-10,1266.99,2261.88,10919.05
2006-02-17,1287.24,2282.36,11115.32
2006-02-24,1289.43,2287.04,11061.85
2006-03-03,1287.23,2302.6,11021.59
2006-03-10,1281.58,2262.04,11076.34
2006-03-17,1307.25,2306.48,11279.65
2006-03-24,1302.95,2312.82,11279.97
2006-03-31,1294.83,2339.79,11109.32
2006-04-07,1295.5,2339.02,11120.04
2006-04-13,1289.12,2326.11,11137.65
2006-04-21,1311.28,2342.86,11347.45
2006-04-28,1310.61,2322.57,11367.14
2006-05-05,1325.76,2342.57,11577.74
2006-05-12,1291.24,2243.78,11380.99
2006-05-19,1267.03,2193.88,11144.06
2006-05-26,1280.16,2210.37,11278.61
2006-06-02,1288.22,2219.41,11247.87
2006-06-09,1252.3,2135.06,10891.92
2006-06-16,1251.54,2129.95,11014.55
2006-06-23,1244.5,2121.47,10989.09
2006-06-30,1270.2,2172.09,11150.22
2006-07-07,1265.48,2130.06,11090.67
2006-07-14,1236.2,2037.35,10739.35
2006-07-21,1240.29,2020.39,10868.38
2006-07-28,1278.55,2094.14,11219.7
2006-08-04,1279.36,2085.05,11240.35
2006-08-11,1266.74,2057.71,11088.03
2006-08-18,1302.3,2163.95,11381.47
2006-08-25,1295.09,2140.29,11284.05
2006-09-01,1311.01,2193.16,11464.15
2006-09-08,1298.92,2165.79,11392.11
2006-09-15,1319.87,2235.59,11560.77
2006-09-22,1314.78,2218.93,11508.1
2006-09-29,1335.85,2258.43,11679.07
2006-10-06,1349.58,2299.99,11850.21
2006-10-13,1365.62,2357.29,11960.51
2006-10-20,1368.6,2342.3,12002.37
2006-10-27,1377.34,2350.62,12090.26
2006-11-03,1364.3,2330.79,11986.04
2006-11-10,1380.9,2389.72,12108.43
2006-11-17,1401.2,2445.86,12342.56
2006-11-24,1400.95,2460.26,12280.17
2006-12-01,1396.71,2413.21,12194.13
2006-12-08,1409.84,2437.36,12307.49
2006-12-15,1427.09,2457.2,12445.52
2006-12-22,1410.76,2401.18,12343.22
2006-12-29,1418.3,2415.29,12463.15
2007-01-05,1409.71,2434.25,12398.01
2007-01-12,1430.73,2502.82,12556.08
2007-01-19,1430.5,2451.31,12565.53
2007-01-26,1422.18,2435.49,12487.02
2007-02-02,1448.39,2475.88,12653.49
2007-02-09,1438.06,2459.82,12580.83
2007-02-16,1455.54,2496.31,12767.57
2007-02-23,1451.19,2515.1,12647.48
2007-03-02,1387.17,2368.0,12114.1
2007-03-09,1402.85,2387.55,12276.32
2007-03-16,1386.95,2372.66,12110.41
2007-03-23,1436.11,2448.93,12481.01
2007-03-30,1420.86,2421.64,12354.35
2007-04-05,1443.76,2471.34,12560.2
2007-04-13,1452.85,2491.94,12612.13
2007-04-20,1484.35,2526.39,12961.98
2007-04-27,1494.07,2557.21,13120.94
2007-05-04,1505.62,2572.15,13264.62
2007-05-11,1505.85,2562.22,13326.22
2007-05-18,1522.75,2558.45,13556.53
2007-05-25,1515.73,2557.19,13507.28
2007-06-01,1536.34,2613.92,13668.11
2007-06-08,1507.67,2573.54,13424.39
2007-06-15,1532.91,2626.71,13639.48
2007-06-22,1502.56,2588.96,13360.26
2007-06-29,1503.35,2603.23,13408.62
2007-07-06,1525.88,2666.51,13611.68
2007-07-13,1552.5,2707.0,13907.25
2007-07-20,1534.1,2687.6,13851.08
2007-07-27,1458.95,2562.24,13265.47
2007-08-03,1433.06,2511.25,13181.91
2007-08-10,1453.64,2544.89,13239.54
2007-08-17,1445.94,2505.03,13079.08
2007-08-24,1479.37,2576.69,13378.87
2007-08-31,1473.99,2596.36,13357.74
2007-09-07,1453.55,2565.7,13113.38
2007-09-14,1484.25,2602.18,13442.52
2007-09-21,1525.75,2671.22,13820.19
2007-09-28,1526.75,2701.5,13895.63
2007-10-05,1557.59,2780.32,14066.01
2007-10-12,1561.8,2805.68,14093.08
2007-10-19,1500.63,2725.16,13522.02
2007-10-26,1535.28,2804.19,13806.7
2007-11-02,1509.65,2810.38,13595.1
2007-11-09,1453.7,2627.94,13042.74
2007-11-16,1458.74,2637.24,13176.79
2007-11-23,1440.7,2596.6,12980.88
2007-11-30,1481.14,2660.96,13371.72
2007-12-07,1504.66,2706.16,13625.58
2007-12-14,1467.95,2635.74,13339.85
2007-12-21,1484.46,2691.99,13450.65
2007-12-28,1478.49,2674.46,13365.87
2008-01-04,1411.63,2504.65,12800.18
2008-01-11,1401.02,2439.94,12606.3
2008-01-18,1325.19,2340.02,12099.3
2008-01-25,1330.61,2326.2,12207.17
2008-02-01,1395.42,2413.36,12743.19
2008-02-08,1331.29,2304.85,12182.13
2008-02-15,1349.99,2321.8,12348.21
2008-02-22,1353.11,2303.35,12381.02
2008-02-29,1330.63,2271.48,12266.39
2008-03-07,1293.37,2212.49,11893.69
2008-03-14,1288.14,2212.49,11951.09
2008-03-20,1329.51,2258.11,12361.32
2008-03-28,1315.22,2261.18,12216.4
2008-04-04,1370.4,2370.98,12609.42
2008-04-11,1332.83,2290.24,12325.42
2008-04-18,1390.33,2402.97,12849.36
2008-04-25,1397.84,2422.93,12891.86
2008-05-02,1413.9,2476.99,13058.2
2008-05-09,1388.28,2445.52,12745.88
2008-05-16,1425.35,2528.85,12986.8
2008-05-23,1375.93,2444.67,12479.63
2008-05-30,1400.38,2522.66,12638.32
2008-06-06,1360.68,2474.56,12209.81
2008-06-13,1357.5,2454.5,12307.35
2008-06-20,1317.93,2406.09,11842.69
2008-06-27,1278.38,2315.63,11346.51
2008-07-03,1262.9,2245.38,11288.54
2008-07-11,1239.49,2239.08,11100.54
2008-07-18,1260.68,2282.78,11496.57
2008-07-25,1257.76,2310.53,11370.69
2008-08-01,1260.31,2310.96,11326.32
2008-08-08,1296.31,2414.1,11734.32
2008-08-15,1298.19,2452.52,11659.9
2008-08-22,1292.19,2414.71,11628.06
2008-08-29,1282.82,2367.52,11543.55
2008-09-05,1242.31,2255.88,11220.96
2008-09-12,1251.69,2261.27,11421.99
2008-09-19,1255.07,2273.9,11388.44
2008-09-26,1213.27,2183.34,11143.13
2008-10-03,1099.23,1947.39,10325.38
2008-10-10,899.22,1649.51,8451.19
2008-10-17,940.55,1711.29,8852.22
2008-10-24,876.77,1552.03,8378.95
2008-10-31,968.75,1720.95,9325.01
2008-11-07,930.99,1647.4,8943.81
2008-11-14,873.29,1516.85,8497.31
2008-11-21,800.03,1384.35,8046.42
2008-11-28,896.24,1535.57,8829.04
2008-12-05,876.07,1509.31,8635.42
2008-12-12,879.73,1540.72,8629.68
2008-12-19,887.88,1564.32,8579.11
2008-12-26,872.8,1530.24,8515.55
2009-01-02,931.8,1632.21,9034.69
2009-01-09,890.35,1571.59,8599.18
2009-01-16,850.12,1529.33,8281.22
2009-01-23,831.95,1477.29,8077.56
2009-01-30,825.88,1476.42,8000.86
2009-02-06,868.6,1591.71,8280.59
2009-02-13,826.84,1534.36,7850.41
2009-02-20,770.05,1441.23,7365.67
2009-02-27,735.09,1377.84,7062.93
2009-03-06,683.38,1293.85,6626.94
2009-03-13,756.55,1431.5,7223.98
2009-03-20,768.54,1457.27,7278.38
2009-03-27,815.94,1545.2,7776.18
2009-04-03,842.5,1621.87,8017.59
2009-04-09,856.56,,
2009-04-17,869.6,1673.07,8131.33
2009-04-24,866.23,1694.29,8076.29
2009-05-01,877.52,1719.2,8212.41
2009-05-08,929.23,1739.0,8574.65
2009-05-15,882.88,1680.14,8268.64
2009-05-22,887.0,1692.01,8277.32
2009-05-29,919.14,1774.33,8500.33
2009-06-05,940.09,1849.42,8763.13
2009-06-12,946.21,1858.8,8799.26
2009-06-19,921.23,1827.47,8539.73
2009-06-26,918.9,1838.22,8438.39
2009-07-10,879.13,1756.03,8146.52
2009-07-17,940.38,1886.61,8743.94
2009-07-24,979.26,1965.96,9093.24
2009-07-31,987.48,1978.5,9171.61
2009-08-07,1010.48,2000.25,9370.07
2009-08-14,1004.09,1985.52,9321.4
2009-08-21,1026.13,2020.9,9505.96
2009-08-28,1028.93,2028.77,9544.2
2009-09-04,1016.4,2018.78,9441.27
2009-09-11,1042.73,2080.9,9605.41
2009-09-18,1068.3,2132.86,9820.2
2009-09-25,1044.38,2090.92,9665.19
2009-10-02,1025.21,2048.11,9487.67
2009-10-09,1071.49,2139.28,9864.94
2009-10-16,1087.68,2156.8,9995.91
2009-10-23,1079.6,2154.47,9972.18
2009-10-30,1036.18,2045.11,9712.73
2009-11-06,1069.3,2112.44,10023.42
2009-11-13,1093.48,2167.88,10270.47
2009-11-20,1091.38,2146.04,10318.16
2009-11-27,1091.49,2138.44,10309.92
2009-12-04,1105.98,2194.35,10388.9
2009-12-11,1106.41,2190.31,10471.5
2009-12-18,1102.47,2211.69,10328.89
2010-01-08,1144.98,2317.17,10618.19
2010-01-15,1136.03,2287.99,10609.65
2010-01-22,1091.76,2205.29,10172.98
2010-01-29,1073.87,2147.35,10067.33
2010-02-05,1066.18,2141.12,10012.23
2010-02-12,1075.51,2183.53,10099.14
2010-02-19,1109.17,2243.87,10402.35
2010-02-26,1104.49,2238.26,10325.26
2010-03-05,1138.69,2326.35,10566.2
2010-03-12,1149.99,2367.66,10624.69
2010-03-19,1159.9,2374.41,10741.98
2010-03-26,1166.59,2395.13,10850.36
2010-04-09,1194.37,2454.05,10997.35
2010-04-16,1192.13,2481.26,11018.66
2010-04-23,1217.28,2530.15,11204.28
2010-04-30,1186.68,2461.19,11008.61
2010-05-07,1110.88,2265.64,10380.43
2010-05-14,1135.68,2346.85,10620.16
2010-05-21,1087.69,2229.04,10193.39
2010-05-28,1089.41,2257.04,10136.63
2010-06-04,1064.88,2219.17,9931.97
2010-06-11,1091.6,2243.6,10211.07
2010-06-18,1117.51,2309.8,10450.64
2010-06-25,1076.76,2223.48,10143.81
2010-07-02,1022.58,2091.79,9686.48
2010-07-09,1077.96,2196.45,10198.03
2010-07-16,1064.88,2179.05,10097.9
2010-07-23,1102.66,2269.47,10424.62
2010-07-30,1101.6,2254.7,10465.94
2010-08-06,1121.64,2288.47,10653.56
2010-08-13,1079.25,2173.48,10303.15
2010-08-20,1071.69,2179.76,10213.62
2010-08-27,1064.59,2153.63,10150.65
2010-09-03,1104.51,2233.75,10447.93
2010-09-10,1109.55,2242.48,10462.77
2010-09-17,1125.59,2315.61,10607.85
2010-09-24,1148.67,2381.22,10860.26
2010-10-01,1146.24,2370.75,10829.68
2010-10-08,1165.15,2401.91,11006.48
2010-10-15,1176.19,2468.77,11062.78
2010-10-22,1183.08,2479.39,11132.56
2010-10-29,1183.26,2507.41,11118.49
2010-11-05,1225.85,2578.98,11444.08
2010-11-12,1199.21,2518.21,11192.58
2010-11-19,1199.73,2518.12,11203.55
2010-11-26,1189.4,2534.56,11092.0
2010-12-03,1224.71,2591.46,11382.09
2010-12-10,1240.4,2637.54,11410.32
2010-12-17,1243.91,2642.97,11491.91
2010-12-23,1256.77,2665.6,11573.49
2010-12-31,1257.64,2652.87,11577.51
2011-01-07,1271.5,2703.17,11674.76
2011-01-14,1293.24,2755.3,11787.38
2011-01-21,1283.35,2689.54,11871.84
2011-01-28,1276.34,2686.89,11823.7
2011-02-04,1310.87,2769.3,12092.15
2011-02-11,1329.15,2809.44,12273.26
2011-02-18,1343.01,2833.95,12391.25
2011-02-25,1319.88,2781.05,12130.45
2011-03-04,1321.15,2784.67,12169.88
2011-03-11,1304.28,2715.61,12044.4
2011-03-18,1279.2,2643.67,11858.52
2011-03-25,1313.8,2743.06,12220.59
2011-04-01,1332.41,2789.6,12376.72
2011-04-08,1328.17,2780.41,12380.05
2011-04-15,1319.68,2764.65,12341.83
2011-04-21,1337.38,2820.16,12505.99
2011-04-29,1363.61,2873.54,12810.54
2011-05-06,1340.2,2827.56,12638.74
2011-05-13,1337.77,2828.47,12595.75
2011-05-20,1333.27,2803.32,12512.04
2011-05-27,1331.1,2796.86,12441.58
2011-06-03,1300.16,2732.78,12151.26
2011-06-10,1270.98,2643.73,11951.91
2011-06-17,1271.5,2616.48,12004.36
2011-06-24,1268.45,2652.89,11934.58
2011-07-01,1339.67,2816.03,12582.77
2011-07-08,1343.8,2859.81,12657.2
2011-07-15,1316.14,2789.8,12479.73
2011-07-22,1345.02,2858.83,12681.16
2011-07-29,1292.28,2756.38,12143.24
2011-08-05,1199.38,2532.41,11444.61
2011-08-12,1178.81,2507.98,11269.02
2011-08-19,1123.53,2341.84,10817.65
2011-08-26,1176.8,2479.85,11284.54
2011-09-02,1173.97,2480.33,11240.26
2011-09-09,1154.23,2467.99,10992.13
2011-09-16,1216.01,2622.31,11509.09
2011-09-23,1136.43,2483.23,10771.48
2011-09-30,1131.42,2415.4,10913.38
2011-10-07,1155.46,2479.35,11103.12
2011-10-14,1224.58,2667.85,11644.49
2011-10-21,1238.25,2637.46,11808.79
2011-10-28,1285.08,2737.15,12231.11
2011-11-04,1253.23,2686.15,11983.24
2011-11-11,1263.85,2678.75,12153.68
2011-11-18,1215.65,2572.5,11796.16
2011-11-25,1158.67,2441.51,11231.78
2011-12-02,1244.28,2626.93,12019.42
2011-12-09,1255.19,2646.85,12184.26
2011-12-16,1219.66,2555.33,11866.39
2011-12-23,1265.33,2618.64,12294.0
2011-12-30,1257.6,2605.15,12217.56
2012-01-06,1277.81,2674.22,12359.92
2012-01-13,1289.09,2710.67,12422.06
2012-01-20,1315.38,2786.7,12720.48
2012-01-27,1316.33,2816.55,12660.46
2012-02-03,1344.9,2905.66,12862.23
2012-02-10,1342.64,2903.88,12801.23
2012-02-17,1361.23,2951.78,12949.87
2012-02-24,1365.74,2963.75,12982.95
2012-03-02,1369.63,2976.19,12977.57
2012-03-09,1370.87,2988.34,12922.02
2012-03-16,1404.17,3055.26,13232.62
2012-03-23,1397.11,3067.92,13080.73
2012-03-30,1408.47,3091.57,13212.04
2012-04-05,1398.08,3080.5,13060.14
2012-04-13,1370.26,3011.33,12849.59
2012-04-20,1378.53,3000.45,13029.26
2012-04-27,1403.36,3069.2,13228.31
2012-05-04,1369.1,2956.34,13038.27
2012-05-11,1353.39,2933.82,12820.6
2012-05-18,1295.22,2778.79,12369.38
2012-05-25,1317.82,2837.53,12454.83
2012-06-01,1278.04,2747.48,12118.57
2012-06-08,1325.66,2858.42,12554.2
2012-06-15,1342.84,2872.8,12767.17
2012-06-22,1335.02,2892.42,12640.78
2012-06-29,1362.16,2935.05,12880.09
2012-07-06,1354.68,2937.33,12772.47
2012-07-13,1356.78,2908.47,12777.09
2012-07-20,1362.66,2925.3,12822.57
2012-07-27,1385.97,2958.09,13075.66
2012-08-03,1390.99,2967.9,13096.17
2012-08-10,1405.87,3020.86,13207.95
2012-08-17,1418.16,3076.59,13275.2
2012-08-24,1411.13,3069.79,13157.97
2012-08-31,1406.58,3066.96,13090.84
2012-09-07,1437.92,3136.42,13306.64
2012-09-14,1465.77,3183.95,13593.37
2012-09-21,1460.15,3179.96,13579.47
2012-09-28,1440.67,3116.23,13437.13
2012-10-05,1460.93,3136.19,13610.15
2012-10-12,1428.59,3044.11,13328.85
2012-10-19,1433.19,3005.62,13343.51
2012-10-26,1411.94,2987.95,13107.21
2012-11-02,1414.2,2982.13,13093.16
2012-11-09,1379.85,2904.87,12815.39
2012-11-16,1359.88,2853.13,12588.31
2012-11-23,1409.15,2966.85,13009.68
2012-11-30,1416.18,3010.24,13025.58
2012-12-07,1418.07,2978.04,13155.13
2012-12-14,1413.58,2971.33,13135.01
2012-12-21,1430.15,3021.01,13190.84
2012-12-28,1402.43,2960.31,12938.11
2013-01-04,1466.47,3101.66,13435.21
2013-01-11,1472.05,3125.63,13488.43
2013-01-18,1485.98,3134.71,13649.7
2013-01-25,1502.96,3149.71,13895.98
2013-02-01,1513.17,3179.1,14009.79
2013-02-08,1517.93,3193.87,13992.97
2013-02-15,1519.79,3192.03,13981.76
2013-02-22,1515.6,3161.82,14000.57
2013-03-01,1518.2,3169.74,14089.66
2013-03-08,1551.18,3244.37,14397.07
2013-03-15,1560.7,3249.07,14514.11
2013-03-22,1556.89,3245.0,14512.03
2013-03-28,1569.19,3267.52,14578.54
2013-04-05,1553.28,3203.86,14565.25
2013-04-12,1588.85,3294.95,14865.06
2013-04-19,1555.25,3206.06,14547.51
2013-04-26,1582.24,3279.26,14712.55
2013-05-03,1614.42,3378.63,14973.96
2013-05-10,1633.7,3436.58,15118.49
2013-05-17,1667.47,3498.97,15354.4
2013-05-24,1649.6,3459.14,15303.1
2013-05-31,1630.74,3455.91,15115.57
2013-06-07,1643.38,3469.22,15248.12
2013-06-14,1626.73,3423.56,15070.18
2013-06-21,1592.43,3357.25,14799.4
2013-06-28,1606.28,3403.25,14909.6
2013-07-05,1631.89,3479.38,15135.84
2013-07-12,1680.19,3600.08,15464.3
2013-07-19,1692.09,3587.61,15543.74
2013-07-26,1691.65,3613.16,15558.83
2013-08-02,1709.67,3689.59,15658.36
2013-08-09,1691.42,3660.11,15425.51
2013-08-16,1655.83,3602.78,15081.47
2013-08-23,1663.5,3657.79,15010.51
2013-08-30,1632.97,3589.87,14810.31
2013-09-06,1655.17,3660.01,14922.5
2013-09-13,1687.99,3722.18,15376.06
2013-09-20,1709.91,3774.73,15451.09
2013-09-27,1691.75,3781.59,15258.24
2013-10-04,1690.5,3807.75,15072.58
2013-10-11,1703.2,3791.87,15237.11
2013-10-18,1744.5,3914.28,15399.65
2013-10-25,1759.77,3943.36,15570.28
2013-11-01,1761.64,3922.04,15615.55
2013-11-08,1770.61,3919.23,15761.78
2013-11-15,1798.18,3985.97,15961.7
2013-11-22,1804.76,3991.65,16064.77
2013-11-29,1805.81,4059.89,16086.41
2013-12-06,1805.09,4062.52,16020.2
2013-12-13,1775.32,4000.98,15755.36
2013-12-20,1818.32,4104.74,16221.14
2013-12-27,1841.4,4156.59,16478.41
2014-01-03,1831.37,4131.91,16469.99
2014-01-10,1842.37,4174.66,16437.05
2014-01-17,1838.7,4197.58,16458.56
2014-01-24,1790.29,4128.17,15879.11
2014-01-31,1782.59,4103.88,15698.85
